SVH2,20111130192500000,32.6,32.6,32.6,32.6
SVH2,20111130193000000,32.6,32.6,32.6,32.6
SVH2,20111130193500000,32.7,32.7,32.7,32.7
SVH2,20111130194000000,32.7,32.7,32.7,32.7
SVZ1,20111130190000000,32.6,32.6,32.4,32.6
SVZ1,20111130190500000,32.6,32.6,32.4,32.4
SVZ1,20111130191000000,32.4,32.5,32.3,32.4
SVZ1,20111130191500000,32.5,32.5,32.5,32.5
SVZ1,20111130192000000,32.5,32.6,32.5,32.6
SVZ1,20111130192500000,32.5,32.6,32.5,32.6
SVZ1,20111130193000000,32.6,32.6,32.6,32.6
SVZ1,20111130193500000,32.6,32.7,32.6,32.7
SVZ1,20111130194000000,32.7,32.7,32.7,32.7
SVZ1,20111130194500000,32.7,32.8,32.7,32.8
SVZ1,20111130195000000,32.8,32.9,32.8,32.9
SVZ1,20111130195500000,32.9,33.0,32.9,33.0
TNH2,20111130190500000,50900.0,50900.0,50900.0,50900.0
TTZ1,20111130190000000,16000.0,16000.0,16000.0,16000.0
VBH2,20111130190000000,6884.0,6884.0,6884.0,6884.0
VBH2,20111130195000000,6997.0,6997.0,6900.0,6900.0
VBZ1,20111130190000000,6790.0,6853.0,6773.0,6840.0
VBZ1,20111130190500000,6846.0,6874.0,6833.0,6841.0
VBZ1,20111130191000000,6850.0,6850.0,6827.0,6839.0
VBZ1,20111130191500000,6843.0,6843.0,6818.0,6831.0
VBZ1,20111130192000000,6831.0,6832.0,6817.0,6827.0
VBZ1,20111130192500000,6827.0,6850.0,6827.0,6850.0
VBZ1,20111130193000000,6850.0,6865.0,6835.0,6854.0
VBZ1,20111130193500000,6854.0,6904.0,6853.0,6904.0
VBZ1,20111130194000000,6905.0,6921.0,6889.0,6900.0
VBZ1,20111130194500000,6898.0,6898.0,6874.0,6876.0
VBZ1,20111130195000000,6887.0,6887.0,6874.0,6874.0
VBZ1,20111130195500000,6874.0,6879.0,6870.0,6872.0
VXZ1,20111130190000000,47.3,47.3,47.3,47.3
VXZ1,20111130191000000,45.1,45.1,40.1,40.1
VXZ1,20111130191500000,46.0,46.0,46.0,46.0
VXZ1,20111130193000000,46.0,46.0,46.0,46.0
